SNIA S.p.A.	1917	
The South African National Roads Agency Limited	1998	Hatfield, Pretoria|Hatfield, Pretoria, Gauteng
Htoo Group of Companies	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Yangon
IQSoft, Ltd.	2006	Lafayette, Louisiana|Lafayette
Rheinmetall MAN Military Vehicles	2010	Munich, Bavaria
Sociedad Comercial del Plata S.A.	1927	Milford Haven|Milford/Fishguard
RiverCity Motorway Group	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Brisbane
Giacomini S.p.A. |	1951	San Maurizio d'Opaglio |
euskotren	1982	8 Atxuri Street, Bilbao, Biscay
MMX Mineração e Metálicos S.A 	2005	Rio de Janeiro
Electrotherm Limited	1983	
Zodiac	1882	Le Locle
Sagem Wireless	2011	Renton, Washington |
Votorantim Siderurgia	2008	Kensington, Sydney
Belfast Car Ferries Ltd	1982	
Marcegaglia	1959	
AMERICAN Cast Iron Pipe Company|	1905	Étain, Meuse|Étain
Traveline	2000	Étain, Meuse|Étain
Chadormalu Mining and Industrial Company	1992	San Francisco, California
Camargo Corrêa Group	1939	San Francisco, California
Watsco, Inc.	1999	Miami, Florida
Grupo Senda S.A. de C.V.|	1930	Madison, Wisconsin|Madison, Wisconsin

	1966	Naturally Fresh, Inc. |logo     =  |type             = Private |foundation       = Atlanta|Atlanta, Georgia, United States|U.S. (1966) |location_city    =  |location_country =  |location         = Atlanta|Atlanta, Georgia, U.S. |locations        = 1 manufacturing plant and 22 distribution facilities |key_people       = Shawn Ballard, General Manager&lt;br&gt;Michael (Mike) White, SVP, Sales and Marketing |area_served      =  |industry         = Food Manufacture |products         = Dips, Marinades, Salad Dressings, Syrups and Sauces |services         =  |revenue          =  |operating_income =  |net_income       =  |num_employees    =  |parent           = TreeHouse Foods |divisions        =  |subsid           =  |slogan           = It's not only our name, it's our promise |homepage         = http://www.naturallyfresh.com/ |dissolved        =  |footnotes        =  }}
Bruce Fox, Inc.	1996	Naturally Fresh, Inc. |logo     =  |type             = Private |foundation       = Atlanta|Atlanta, Georgia, United States|U.S. (1966) |location_city    =  |location_country =  |location         = Atlanta|Atlanta, Georgia, U.S. |locations        = 1 manufacturing plant and 22 distribution facilities |key_people       = Shawn Ballard, General Manager&lt;br&gt;Michael (Mike) White, SVP, Sales and Marketing |area_served      =  |industry         = Food Manufacture |products         = Dips, Marinades, Salad Dressings, Syrups and Sauces |services         =  |revenue          =  |operating_income =  |net_income       =  |num_employees    =  |parent           = TreeHouse Foods |divisions        =  |subsid           =  |slogan           = It's not only our name, it's our promise |homepage         = http://www.naturallyfresh.com/ |dissolved        =  |footnotes        =  }}
[[Joint-stock company]]	1851	Katikati
''Société du pipeline sud-européen''	1958	Neuilly sur Seine
Matheson	1927	
VNG – Verbundnetz Gas AG	1990	Leipzig
Pragoti Industries Limited	1966	Hong Kong
Union Traction Company	1894	Avon CT
Ener1, Inc.	1993	Avon CT
	2008	Clichy&lt;ref&gt;http://investing.businessweek.com/research/stocks/private/snapshot.asp?privcapId=805585 AIR FREIGHT AND LOGISTICS : Geodis SA profile via ''investing.businessweek.com''&lt;/ref&gt;
Peiker Acustic GmbH &amp; Co. KG	1946	Silicon Valley, California&lt;ref name=about&gt;{{cite web|url=http://www.auzentech.com/site/company/about.php|title=About Auzentech: Provider of World First Sound Cards|accessdate=03-07-2010|work=Auzentech| archiveurl= http://web.archive.org/web/20100328083555/http://www.auzentech.com/site/company/about.php| archivedate= 28 March 2010 &lt;!--DASHBot--&gt;| deadurl= no}}&lt;/ref&gt;
Noblis	1996	Grafton Street, Dublin
Helsinki Regional Transport Authority	2010	
Commercial Vehicle Group|	  foundation     = |
	
Dieffenbacher	1873	Bethesda, Maryland
Christian Pedersen}}'''OneLogin, Inc.''' is the developer of the service OneLogin, which provides [[single sign-on]] and [[identity management]] for [[Cloud application|cloud-based applications]]. OneLogin focuses primarily on companies that operate in the cloud and integrates with cloud apps using [[Security Assertion Markup Language|SAML]], [[WS-Federation]], [[OpenID]] and web services integration.  The company's cloud-based IAM market now includes 700 enterprise customers in 35 countries, including [[American Automobile Association|AAA]], [[Gensler]], [[Netflix]], [[News International]], [[Pandora Radio|Pandora]], [[Steelcase]] and [[PBS]].  
	1997	
Rascal Video	1999	Santa Monica, CA
[[File:Compagnie des Transports Strasbourgeois (logo).jpg|220px|center]]	1877	
ET3 Global Alliance Inc.	1969	Longmont, Colorado (United States).
Eesti Energia Tehnoloogiatööstus AS	1959	Narva
Tavan Bogd Group	1995	Flint, Michigan|Flint, Michigan
CharlesCretors.JPG	1885	Wood Dale, Illinois, United States
	2001	Eilat
Phoseon Technology	2002	Barcelona
Trafikverket	2010	Borlänge
Baleària	1998	
International Consolidated Airlines Group, S.A.	2011	Redwood City, California
Proterra, Inc.	2004	
[[Image:dymo-endicia-logo.png|180px|Encidia Logo]]	1982	Palo Alto, California
LOUIS GEORGE	1769	Berlin
SNAV	| foundation       = 
	
Newgate Clocks	1991	Conway, Arkansas 
Rustavi Steel LLC	1948	Santa Clara, California
KUKA Systems GmbH	1898	
 TransForce Inc.	1957	Saint-Laurent, Quebec|Saint-Laurent, Montreal
	1978	
Kingboard Chemical Holdings Limited &lt;br /&gt; 建滔化工集團有限公司	1988	Hong Kong
General Magnaplate	1952	Linden, New Jersey
Crate Entertainment	2008	Linden, New Jersey
Cataldo Ambulance Service, Inc.	1977	Somerville, Massachusetts
Kuala Lumpur Kepong (KLK) Berhad	1906	Ipoh, Perak
International Road Dynamics Inc. 	1980	Saskatoon
Ave Line	2000	
Dunkelvolk	1996	East Whiteland Township, Chester County, Pennsylvania
Tiphook PLC	1975	
John Musgrave &amp; Sons	1889	Bardstown, Kentucky
Lewis Machine and Tool Company	1980	New Delhi
Fuzhou Rockchip Electronics Co., Ltd.	2001	Fuzhou
Everett Piano Company	1883	South Haven, Michigan
Allsteel |	1912	Detroit, MI
Schoep's Ice Cream 	1928	 San Jose, California
Bavarian Auto Group&lt;br/&gt; المجموعة البافارية للسيارات 	2003	Cairo
Sivan Design Group&lt;br /&gt;گروه طراحان سیوان	2006	Tehran
Centostazioni Spa	2001	Rome
Trivandrum Rubber Works	1963	Thiruvananthapuram
'''Blanchet'''	1819	
 Prosser Twin Cylinder Car Company	1870	 Chicago
Ferrovie Emilia Romagna s.r.l.	2002	Bologna
Carma|	2007	 Cork (city)|Cork|
Mikasa Sports	1917	 Cork (city)|Cork|
Qingdao SOAR Automotive Group, Ltd.&lt;br&gt;青岛索尔汽车集团	1991	Qingdao, Shandong
Autech|	1993	Qingdao, Shandong
WABCO Vehicle Control Systems	1869	Brussels
PDC A Brady Business	1956	Valencia, California|Valencia
Iranian Rail industries development Co(IRICO)	2003	
	2005	
GAC Toyota Motor Co., Ltd.	2004	Guangzhou
Richelieu Foods	1862	Tokyo
ACT Conferencing, a PGi Company	| foundation       = [[Atlanta, Georgia]], U.S.
	Gdańsk
Ventouris Ferries	1978	
Unity Line	1994	
	2000	
Alexander Petrie and Co.	1792	Argentan
	| foundation       = 
	
	1978	
MediaWorks Radio	2004	Auckland, New Zealand
Italjet Moto Srl 	1959	Castel San Pietro Terme
Sundance Resources Limited	| foundation       = &lt;!-- this parameter modifies &quot;Founded&quot; --&gt;
	Perth, Western Australia|Perth
Compania Iscomar S.A.	1979	
Samyang Optics Company Limited	1972	 Amphoe Sam Phran|Sam Phran, Nakhon Pathom Province|Nakhon Pathom
ADIF	2005	Paris
Wave Loch Inc.	1981	210 Westbourne Street, La Jolla, California, 92037
Hrvatske ceste d.o.o. 	2001	Fuencarral, Madrid
Gold Pure Food Products Co., Inc.	1932	Riverside, California
London &amp; Overseas Freighters Ltd	1948	San Diego, California
Bowyers	1805	 
2 Sisters Food Group	1993	Colmore Row, Birmingham
Inekon Trams, a.s.	2001	Ostrava
Samworth Brothers	1896	London
West Yorkshire Steel	 | foundation     = [[Wetherby]], [[West Yorkshire]], [[England]]
	Auckland
Nakilat&lt;br&gt;Qatar Gas Transport Company	2004	Doha
'''Visotek Inc'''	2001	Livonia, Michigan
Wah Chang Corporation	1916	Philadelphia
	1943	Glendale, California|Glendale, California
Nuup Busii A/S	1980	360 Park Avenue South, 15th Floor New York, New York|New York, New York
A2SEA	2000	Fredericia
SteelPath	2004	Dallas, Texas
Honda of the UK Manufacturing Ltd.	1985	Swindon
Hills Limited	1945	Adelaide, South Australia|SA
The Vollrath Company	1874	Sheboygan, Wisconsin
JSW Steel Ltd.	1982	San Francisco&lt;ref name=&quot;Unity Fast Facts&quot;&gt;{{cite web|title=Unity - Fast Facts|url=http://unity3d.com/company/public-relations/|publisher=Unity Technologies|accessdate=5 February 2013}}&lt;/ref&gt;
[[Image:EchoLogo.JPG|140 px]]	2005	Tokyo&lt;br&gt;Idaho&lt;br&gt;Boston&lt;br&gt;London                               
Gondrand International Ltd.	1866	Pesaro
Ranch Hand Truck Accessories	1986	Tokyo
Zandu Realty Ltd	1910	Mumbai, India
Counties Ship Management Co Ltd	1934	Flushing, Queens|Flushing, New York City|New York  
Cirtas	2008	Chennai
Advanced Integrated Manufacturing Corp. Ltd.	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	
Sega Corporation	1940	Ōta, Tokyo
Digital do MaiN&lt;br /&gt;デジタルドメイン株式会社	1981	Vienna
Steel and Industrial Forgings Ltd	1986	Athani, Thrissur|Athani, Thrissur, Kerala
Scomi Group Bhd	2002	Bethesda, MD
Famous Brands Limited	1960	Midrand, Johannesburg
Brennan Motor Manufacturing Company	1897	Syracuse, New York
Juvenia Montres SA	1860	La Chaux-de-Fonds
G'Five International Limited&lt;br&gt;基伍国际有限公司	2008	
Metsec plc	|foundation=
	Oldbury, West Midlands|Oldbury, West Midlands (county)|West Midlands
Christian Jacques	1988	Basel
Fujian Benz Automotive Co., Ltd.&lt;br/&gt;建奔驰（福建戴姆勒）汽车工业有限公司	2007	Fuzhou|Fúzhōu
ELSA |	1980	Shenzhen,Guangdong
Hrvatske autoceste d.o.o. |	2001	Parsippany-Troy Hills, New Jersey|Parsippany-Troy Hills, New Jersey
Autocesta Rijeka - Zagreb d.d. |	1998	Parsippany-Troy Hills, New Jersey|Parsippany-Troy Hills, New Jersey
Petrobangla&lt;br&gt;Bangladesh Oil, Gas &amp; Mineral Corporation	1972	Parsippany-Troy Hills, New Jersey|Parsippany-Troy Hills, New Jersey
Grandi Stazioni Spa	1998	Rome
Société du Chemin de fer Ottoman d'Anatolie	1888	
Vossloh Kiepe GmbH&lt;br&gt;&lt;br&gt;''before 2003''&lt;br&gt;Kiepe Elektrik GmbH	1906	Düsseldorf
TMW Systems|	1983	
Burndy	1924	
Atlet AB	1958	Winnipeg
Schurter Holding AG	1933	Kemerovo
	1971	
TÜDEMSAŞ	1939	Sivas
John Cockerill &amp; Cie. (1825-42)&lt;br&gt;&lt;br&gt;Société anonyme John Cockerill (1842-1955)	1917	Seraing
	| foundation       = 
	Rodange
 General Cable Corporation	1927	
McBride plc	 | foundation       = 
	
ALZ	1960	Genk
Sidmar (1960-2006)&lt;br&gt;&lt;br&gt;Arcelor Ghent (2006-2008)&lt;br&gt;&lt;br&gt;ArcelorMittal Ghent (2008-)	| foundation       = 
	Ghent
U.S. Bellows, Inc.	1997	 Toronto and Calgary
Société des Charbonnages, Hauts Fourneaux et Laminoirs de l'Espérance (1863-1877)&lt;br&gt;&lt;br&gt;Société métallurgique d'Espérance-Longdoz (1877-1970)	| foundation       = 
	Longdoz, Liege
Société Anonyme des laminoirs, forges, fonderies et usines de la Providence	1836	Marchienne-au-Pont, Charleroi
Hainaut-Sambre	1955	
Iran Heavy Diesel Manufacturing Company&lt;br&gt;DESA	1991	Baglan Energy Park, Wales
Thy-Marcinelle	| foundation       = 
	Charleroi
Palmer-Moore Company	1906	Syracuse, New York
Russel Wheel and Foundry Company	1878	 Sunnyvale
Vizag Steel	1971	Panama City Beach, Florida
Project Audio Systems	1990	New Rochelle, New York
Viseon Bus [[Gesellschaft mit beschränkter Haftung|GmbH]]	2008	Pilsting, Bavaria
Mano Maritime Ltd	| foundation       = 
	Haifa, Israel|Haifa 
Piping Technology &amp; Products, Inc.	1978	Brooklyn, New York (1937-1991); Greensboro, North Carolina (1991-1992)
JSW Group	1982	Reno, Nevada
JSW Infrastructure Limited	2006	 San Francisco, USA|San Francisco
Guangxi LiuGong Machinery Co., Ltd.&lt;br&gt;([[doing business as|trading as]] LiuGong)	1958	Liuzhou, Guangxi
SBB Cargo International	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Olten
Hupac	1967	Chiasso
Turnbull Engineering Ltd.	|  foundation     = 
	3 Shamrock Court, Toowoomba QLD 4350 
Kombiverkehr deutsche Gesellschaft für kombinierten Güterverkehr mbH &amp; Co KG	1969	Frankfurt am Main
Maryland Pressed Steel Company	1915	Hagerstown, Maryland
Shree Cement Ltd.	1915	Beawar
Bayerische Eisenbahngesellschaft	1995	Munich
Auckland Transport	2010	Henderson, New Zealand|Henderson, Auckland
Ironbound Films, Inc.	2003	Garrison, New York
Erich Rohde GmbH (ltd.)	2005	Schwalmstadt
Shiply Ltd.	2008	London
Vince &amp; Son	1868	Ely, Cambridgeshire|Ely
Duncan &amp; Miller Glass Company	1865	Washington, Pennsylvania|Washington, Pennsylvania
	1966	
IRC Limited  &lt;br /&gt; 鐵江現貨有限公司	2010	Hong Kong
Compania Industrială Griviţa S.A.	1993	London
	1944	Birmingham, Ohio
	1916	Chestertown, Maryland|Chestertown, Maryland
STEMCOR (Steel Marketing Corporation)	1951	London
Qbuzz	2008	Amersfoort
Arriva RP&lt;br /&gt;Spółka Akcyjna	2007	La Rochelle
Gloria Material Technology Corp. (GMTC)	1993	
Interfor Corporation	1963	 Vancouver
Goodwin Steel Castings Limited	1883	Stoke on Trent
Regionstog A/S	2009	Holbæk
	1993	
Groupe VFLI	1998	Paris
Okuma Corporation&lt;br /&gt;&lt;small&gt;''Okuma Kabushiki-gaisha''&lt;br /&gt;オークマ株式会社&lt;/small&gt;	1898	Akihabara UDX,&lt;br /&gt; Chiyoda, Tokyo|Chiyoda-ku, Tokyo
Toyo Seikan Group Holdings, Ltd.	1917	Akihabara UDX,&lt;br /&gt; Chiyoda, Tokyo|Chiyoda-ku, Tokyo
JX Holdings	2010	Yokohama
 NTN Corporation	1918	 Osaka
TW Steel	2005	Amsterdam
Gallus Holding AG	1923	St. Gallen, Switzerland
Essar Hypermart	2006	Tamil Nadu
MILMEGA	1987	 Des Moines, Iowa&lt;ref&gt;http://articles.baltimoresun.com/2013-11-04/business/bs-bz-fidelity-life-20131104_1_falcone-harbinger-group-harbor-east&lt;/ref&gt;
Arenaways	2006	
Waupaca Foundry	1871	Brooklyn, New York
FAW Haima Automobile Co., Ltd.	1992	Haikou, Hainan
TimoCom Soft- und Hardware GmbH	| foundation       = 
	Erkrath
Ponant	1988	Marseille
US Railcar	2009	Hull, London and New Zealand
Essar Steel	1998	Hull, London and New Zealand
St. Peter Line	2010	Toronto
Marble Arms	1892	Gladstone, Michigan
Corporación José R. Lindley S.A.	1910	Beijing
Synapse Product Development	2001	Sandton, Johannesburg|Sandton, Johannesburg
Audi Motor Assembly K.K.	1987	Tokyo
 INKAS Group of Companies	1993	Toronto, Ontario
Therapure BioPharma Inc.	2008	Toronto, Ontario 
Battle River Railway New Generation Co-operative	2009	
Duke Manufacturing Co.	1925	St. Louis, Missouri
Acumed	1988	Guangdong Province
Saskatchewan Grain Car Corporation |	1979	Kolkata
Global Transportation Hub Authority |	2009	Langenhagen, Lower Saxony
Inter Pipeline Ltd.	1997	Calgary
Jaipan Industries Limited	1984	Calgary
Clariant Chemicals India Limited	1956	Thane, Mumbai &lt;ref&gt;{{cite web|url=http://www.clariant.in/C125767100198E19/vwWebPagesByID/5ED6AECF81ABB4A1C12576A9005F7BBF |title=Clariant - Key Sites |publisher=Clariant.in |date=1970-01-01 |accessdate=2010-12-23}}&lt;/ref&gt;
Railpool	2008	Munich
[[Image:Nakshatra logo.PNG]]	2000	Ichinomiya, Aichi
Director of Public Transport&lt;br /&gt;''(DPT)'' 	1999	Melbourne, Victoria
SysAid Technologies |	2002	Trondheim
Welspun Group	1985	Welspun House, Lower Parel Mumbai, Maharashtra
Welspun Maxsteel Ltd	1989	Welspun House, Lower Parel Mumbai, Maharashtra&lt;ref&gt;{{cite web|url=http://welspunmaxsteel.com/content.asp?Submenu=N&amp;MenuID=10 |title=:: Welspun :: |publisher=Welspunmaxsteel.com |date= |accessdate=2011-01-03}}&lt;/ref&gt;
Welspun Syntex Ltd	1982	Mumbai, Maharashtra
Pembina Pipeline Corporation	1954	Calgary
Oman Oil Company S.A.O.C	1996	Muscat, Oman|Muscat
Mukand Ltd	1937	 Mumbai, Maharashtra &lt;ref&gt;{{cite web|url=http://www.mukand.com/contacts.html |title=Contact Us|publisher=Mukand.com |date= |accessdate=2011-01-07}}&lt;/ref&gt;   
Rail World Inc.	|foundation       = [[Rosemont, Illinois]]
	Rosemont, Illinois
Ford Motor Company	1903	Dearborn, Michigan
Transpetrol Limited	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Hamilton
Value Plastics	1968	Vista, California
İzmir Banliyö Anonim Şirketi	2006	Alsancak, İzmir
Takargo Rail	2006	-
PBG S.A.	1994	Camden, New Jersey
LEW Hennigsdorf&lt;br&gt;&lt;small&gt;(1951-1992)&lt;/small&gt;	1910	Hennigsdorf, Berlin
Comarit	1984	
'''JSW Cement Ltd'''	| foundation     =  
	Malmö
NordWestBahn GmbH	1992	Osnabrück
Mahindra Ugine Steel	1962	Mumbai, Maharashtra   
South Sydney Bus Company 	| foundation       = 
	Sydney, New South Wales
Rongcheng HawTai Automobile Co., Ltd.	2000	Greenville, South Carolina
Tororo Cement Limited	1952	West Hollywood, California
Bajaj Electricals Ltd.	1938	Mumbai, Maharashtra&lt;ref&gt;{{cite web|url=http://www.bajajelectricals.com/branch-corporate.aspx |title=Bajaj Offices |publisher=Bajajelectricals.com |date= |accessdate=2011-01-28}}&lt;/ref&gt;
Bajaj Group	1926	Pune, Maharashtra&lt;ref&gt;{{cite web|url=http://www.bajajelectricals.com/branch.aspx |title=Bajaj Offices |publisher=Bajajelectricals.com |date= |accessdate=2011-01-28}}&lt;/ref&gt;
NewGin&lt;br/&gt;株式会社ニューギン	1949	Nagoya
Director, Transport Safety 	2010	Melbourne, Victoria
Director, Public Transport Safety 	2006	Melbourne, Victoria
Expolanka Holdings	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Sunnyvale, CA
Karbonn Mobiles 	2009	Bangalore, Karnataka and Noida
Sinara Group	2001	Ekaterinburg
Sinara transport machines (CTM)&lt;br&gt;ОАО «Синара&amp;nbsp;– Транспортные машины» 	2007	Ekaterinburg
Datong Locomotive Factory &lt;small&gt; (1954)&lt;/small&gt;&lt;br&gt;&lt;br&gt;CNR Datong Electric Locomotive Co. Ltd. (DELC)&lt;small&gt;  (2003)&lt;/small&gt;	1953	Datong, Shanxi
China Airlines Group&lt;br&gt;華航集團	| foundation =
	Dubai
Chief Investigator, Transport Safety 	2010	Melbourne, Victoria
Go-To Transport, Inc.	2003	Bay City, Michigan 
FERROVIENORD SpA	1985	Milan
RegioJet a.s.	2009	Brno
TUI Travel PLC	2007	Bombay / Lucknow
Automobiles Darracq S.A.	1896	
Ingersoll Rand	1871	
Daikin Industries, Ltd.	1924	Chandler, Arizona
NTPC Limited	1975	Warsaw
Roofings Limited	2004	Lahti
Tsovet Limited 	2006	Newport Beach, California
Nickelhütte Aue GmbH	1635	Aue (Sachsen), Germany
Consolidada de Ferrys C.A.	1970	Pampatar
Alpha Natural Resources, Inc.	2002	Sandy, Utah
 FreightCar America	1901	 Chicago
Polymera, Inc.	2010	Sarajevo&lt;ref&gt;http://www.zfbh.ba/zfbhenx/index.php?option=com_contact&amp;Itemid=3 Headquarter's address of ŽFBH&lt;/ref&gt;
Ucamco|	1983	Ghent|
PT Industri Kereta Api Indonesia	1981	Ghent|
Compañía Logística de Hidrocarburos S.A.	1927	Madrid
Kumyoung&lt;br&gt;KY (주)금영	1983	S.M.TOWER, M Floor, 979/12, Phahonyothin Road, Sam Sen Nai, Phaya Thai District|Phaya Thai, Bangkok
FORCE America, Inc.	1976	Mumbai
MMK Metallurgy (MMK Metalurji Liman İşletmeciliği A.Ş.)	2007	Iskenderun, Hatay Province
Norsk Spisevognselskap	1918	Jersey City, New Jersey
Edwards |	1919	Crawley |
BAE Batterien GmbH	1899	Leuven
Fella-Werke GmbH	1918	Feucht
Regiobahn GmbH	1992	Mettmann
Timex Group B.V.	|  foundation       = 
	3601 Woodpark Blvd, Charlotte, NC 28206
Rice and Hutchins, Inc.	1866	Boston, Massachusetts
[[File:SWEG-NE81.jpg|285px]]	2006	Lahr
 Halyvourgiki- Hellenic  steel Industry S.A.&lt;br&gt;χαλυβουργια - Ελληνικη Βιομηχανια Χαλκου  Α.Ε.Viohalco EllinikI Viomichania Chalkou  A.E.	1937	 Athens
Kenda Rubber Industrial Company&lt;br&gt;建大工業股份有限公司	1962	Taiwan 
Secutron 	1973	London
Briggs Automotive Company Ltd	2009	Speke, Liverpool
	2005	West Chester, Pennsylvania|West Chester, Pennsylvania
	2012	Four Gateway Center, 444 Liberty Ave., Suite 1600, Pittsburgh, Pennsylvania 15222
Boveda Inc.	| foundation       = 
	17613 Minnetonka Boulevard Wayzata, Minnesota|Wayzata, Minnesota
[[File:Hemmingen Bahnhof.jpg|250px]]	2010	Waiblingen
ebm-papst A&amp;NZ Pty Ltd.	2005	Traunstein
	2011	36-38, avenue Kléber&lt;br/&gt;Paris
	| foundation       = 
	Olsztyn
Gladding, McBean LLC.	1875	Lincoln, California
Iron Road Railways Inc.	|foundation       = [[Alexandria, Virginia]]
	Alexandria, Virginia
Yes Biotech Laboratories Ltd. |	1989	 Mississauga, Ontario |
Caverswall China Co Ltd	1973	Stoke-on-Trent
#4B89E6	1980	Luton
Mineralogy	1984	
Braunschweiger Verkehrs AG	1972	Braunschweig
RSC Brands	1924	Braunschweig
Emeraude Ferries	1904	Saint-Malo
Kukri Sports	1999	City of Preston, Lancashire|Preston, Lancashire
Jyothy Laboratories Ltd 	1983	Los Angeles, California
Kot-in-Action Creative Artel	2008	
'''Passport Software, Inc.''' |	1983	New York City
  Hardcore Computer Incorporated	2006	Paris
GEC Traction Limited	1972	Christchurch
Keyera Corp.	1998	Calgary
AKTIVA	1999	Leafield, Norfolk and Hürth
Titan Tire Corporation	1993	Quincy, Illinois
Adapteva, Inc	2008	Lexington, Massachusetts
Motori Minarelli SpA	1951	Calderara di Reno
Douglas Equipment Limited	1947	Cheltenham
Irisys	1996	Chandler, Arizona|Chandler, Arizona |
Cubic Transportation Systems	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	San Diego, California
GrafTech International LTD	1886	Parma, Ohio 
	1994	Bangalore, Karnataka
Pacific Bearing Corporation	1962	Roscoe, Illinois
Norwegian State Railways	1883	Oslo
Franciscan Ceramics, Inc.	1962	Los Angeles, California
Armacell International S.A.	2000	 Bristol, Connecticut
Precision-Paragon [P2]	1992	
Taft-Peirce Manufacturing Company	1875	Woonsocket, Rhode Island
Toyota Motor Manufacturing France	1998	Cherry Hill, New Jersey|Cherry Hill, New Jersey
Marine Services Company Limited	1997	Mwanza
Catalina Clay Products	1927	Santa Catalina Island, California
Ingulets Iron Ore Enrichment Works	1965	Jinan
Waggonfabrik Talbot	1838	Aachen
Union Carriage &amp; Wagon	1957	Nigel, Gauteng|Nigel
[[File:Strontium.png]]	2002	Paya Lebar
De Simon Group S.p.A.	1925	The Diamond Centre for Living&lt;br /&gt;
Vernon Kilns	1931	Vernon, California
NorthernIron Ore Enrichment Works	1963	New York, New York
 Isgec Heavy Engineering Ltd.	1933	
Central Iron Ore Enrichment Works	1961	
 Jamna Auto Industries Limited	1954	
Agri-Fab, Inc.	| foundation       =
	Sullivan, IL
Haryana Roadways State Transport	1966	Chandigarh
Team Rubber|	2001	Bristol, England|
 Transpacific Industries Group Ltd	1987	 Brisbane
	| foundation       =
	Cleveland, Ohio |
AMAZONEN-Werke H. Dreyer GmbH &amp; Co. KG	1883	Hasbergen
Hoang Anh Gia Lai Group	1990	Pleiku
 Titan Chemicals Corp	1989	San Francisco
WABCO Holdings, Inc.	2007	Piscataway, NJ
Advanced Renewable Energy Company LLC	2007	San Mateo, California
nextbike	2004	Leipzig
Taiwan Air Cargo Terminals Limited &lt;br /&gt; 華儲股份有限公司	1999	Taoyuan City|Taoyuan
Taxi Services Commission 	2011	Melbourne, Victoria
Metinvest	2006	Donetsk
AirRoad	1989	Sydney
Princeton Technology Inc.	1949	1691 Browning Ave&lt;br /&gt;Irvine, California|Irvine, California
Flemingo Liners |	2002	
Entreprise Nationale des Véhicules Industriels	1967	Rouiba
''CITYFLO'' 650	1967	Rouiba
Opel Wien GmbH	1982	Moline, Illinois
Bernard Cournil	2005	Paris
Gecko Gear Australia |	2004	 Or Yehuda
Favre-Leuba	1737	Le Locle
Eterniti Motors Limited	2010	Le Locle
Uddeholms AB	| foundation    =
	Hagfors
PEB Steel Buildings	1994	C.T Plaza, 60A Truong Son St., Tan Binh Dist., HCM
Compagnie française de matériel de chemin de fer	1872	Ivry-sur-Seine
SRF Limited	1970	Gurgaon
Rashtriya Ispat Nigam Limited	1982	Visakhapatnam
Compagnie anonyme de Châtillon et Commentry&lt;br&gt;&lt;small&gt;1862-1898&lt;/small&gt;&lt;br&gt;&lt;br&gt;Société des forges de Châtillon-Commentry-Neuves-Maisons&lt;br&gt;&lt;small&gt;1898-1979&lt;/small&gt;	1862	Paris
 BelGioioso Cheese	1979	Los Angeles, California
Nicholas-Beazley Airplane Company	1921	Nové Město nad Metují
Algérie Ferries	1987	Algiers
[[File:Northland Resources S.A. logo.jpg|Northland Resources S.A. logo]]	1997	Rome
Aurobindo Pharma Limited |	1986	Sydney
Kattegatruten A/S	2011	Aarhus
Reliance Steel &amp; Aluminum Co.	1939	 23rd ad South Park Way,&lt;ref name=&quot;Number 2 1958 pp. 93&quot;&gt;West Virginia History Journal Volume 19, Number 2 (January 1958), pp. 93&lt;/ref&gt; Chicago, Illinois
Cubic Corporation	1951	San Diego, California
	1994	Klaipėda
Uljanik plovidba d.d. 	1986	Pula
	1962	Tysons Corner, Virginia
 VULKAN Group (Hackforth Holding)	1889	Vitoria-Gasteiz
Global Vectra Helicorp Limited	1997	Mumbai
Curtiss-Robertson Airplane Manufacturing Company 	1927	London
Trenord	2009	Milan
Nova Measuring Instruments Ltd.	1993	Rehovot
Thello	2011	Paris and Venice
Reolian Public Transport Co.,LTD&lt;br /&gt;Sociedade de Transportes Públicos Reolian, SA&lt;br /&gt;維澳蓮運公共運輸股份有限公司	2009	Macau
Astra Resources, PTY, LTD	2006	Palo Alto, CA&lt;br&gt;
Azienda Napoletana Mobilità (ANM)	1995	
Iron Gate Private Wine Management	2003	New York City, New York
	1969	
Sakthi Sugars	1961	Warkworth, New Zealand|Warkworth
 SAIL - Rourkela Steel Plant	1955	Zaveri Bazaar, Mumbai
Bottecchia Cicli S.r.l.	1924	Irving, TX
Hardy Diagnostics	1980	Santa Maria, California and Springboro, Ohio
Jain Group of Industries	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Kolkata
Caledonian Maritime Assets Limited	2006	Port Glasgow, Inverclyde
Mehdi Dilmaghani &amp; Co. Inc	1921	New York
Orfina	|foundation = 
	
Losh, Wilson and Bell	1809	Newcastle-upon-Tyne
Computer Automation Incorporated	1968	London
JSL S.A.	1964	New York, New York|New York, New York
BORK Elektronik GmbH	2001	150 Lincoln Street,&lt;br&gt;Boston, Massachusetts
